provider,code,message_zh,message_en,category,severity,solution
payuni,API00001,[所有API通用錯誤代碼] 無API類型 / [續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢] API程式不存在,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼、續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢
payuni,API00002,[所有API通用錯誤代碼] 無API版本號 / [續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢] 無API類型,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼、續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢
payuni,API00003,[所有API通用錯誤代碼] 無API對應程式 / [續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢] 無API版本號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼、續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢
payuni,API00004,[所有API通用錯誤代碼] 無API加密資料 / [續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢] 未有交易Token,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼、續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢
payuni,API00005,[所有API通用錯誤代碼] 無API加密比對資料 / [續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢] 未有加密資料(EncryptInfo),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼、續期收款建立、續期收款狀態修改、續期收款訂單內容修改、續期收款卡號修改、續期收款訂單查詢
payuni,API00007,Token已失效,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API00008,Gateway錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API00009,已有相同資料處理中,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API00010,EncryptInfo 格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API00011,HashInfo 格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API01001,執行幕後3D，未有訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API01002,執行幕後3D，未有暫存資訊,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API01003,執行幕後3D，已超過允許時間,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API01004,執行幕後3D，解析資料失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API02001,SamsungPay處理異常(RefID),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,API02002,SamsungPay處理異常(SendDT),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01001,未有商店代號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01002,資料解密失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01003,代理商不存在,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01004,代理商狀態不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01005,商店不存在,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01006,商店狀態不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,DEF01007,Hash比對不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：所有API通用錯誤代碼
payuni,UPP00000,系統異常,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01001,已達連線處理上限，請稍後再試,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01002,未有商店代號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01003,資料 HASH 比對不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01004,資料解密失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01005,解密資料不存在,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01006,[交易建立 (整合式支付頁|UPP)] 查無符合商店資料 / [交易建立 (整合式支付頁|UPP)] 查無符合商店(代理商)資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01007,已存在相同商店訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01008,查無符合商店物流資料,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01009,商店B2C物流服務尚未開通,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01010,商店C2C物流服務尚未開通,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01011,商店未啟用B2C物流服務,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01012,商店未啟用C2C物流服務,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01013,商店未啟用,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01014,平台商未啟用,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01015,收(寄)件人姓名僅支援輸入中文/英文/數字,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP01016,收(寄)件人的姓名包含 emoji 符號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02001,未有商店代號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02002,未有商店訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02003,商店訂單編號，超過長度限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02004,商店訂單編號，格式錯誤(英數字-_),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02005,未有訂單金額,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02006,訂單金額，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02007,訂單金額，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02008,未有時間戳記,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02009,時間戳記，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02010,時間戳記，已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02011,前景導回網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02012,背景通知網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02013,寄送信箱，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02014,綁定類型，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02015,未有綁定Token,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02016,綁定Token，長度超過限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02017,綁定Token，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02018,綁定Token類型，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02019,綁定有效期間，格式錯誤(MMYY),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02020,綁定有效期間，年份格式錯誤(MMYY),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02021,綁定有效期間，月份格式錯誤(MMYY),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02022,無合適的支付工具可供使用，請聯繫商店,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02023,信用卡(一次)支付開關，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02024,ATM 轉帳支付開關，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02025,超商代碼支付開關，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02026,信用卡(銀聯)支付開關，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02027,信用卡(紅利)支付開關，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02028,信用卡(分期)支付開關，分期數錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02029,此支付工具未啟用，信用卡(一次付清)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02030,此支付工具未啟用，ATM轉帳，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02031,此支付工具未啟用，超商代碼，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02032,此支付工具未啟用，信用卡(銀聯卡)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02033,此支付工具未啟用，信用卡(紅利折抵)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02034,支付工具未啟用，信用卡(分期付款3期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02035,支付工具未啟用，信用卡(分期付款6期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02036,支付工具未啟用，信用卡(分期付款9期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02037,支付工具未啟用，信用卡(分期付款12期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02038,支付工具未啟用，信用卡(分期付款18期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02039,支付工具未啟用，信用卡(分期付款24期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02040,支付工具未啟用，信用卡(分期付款30期)，請聯繫商店。,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02041,寄送信箱(固定)，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02042,繳費期限日期格式有誤，應為日期格式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02043,繳費期限日期為無效日期，請重新確認,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02044,返回網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02045,交易截止秒數，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
payuni,UPP02046,交易截止秒數，格式錯誤(60~600),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：交易建立 (整合式支付頁|UPP)
