provider,code,status_zh,status_en,category,description,next_action
smilepay,00009,地址不明,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00010,搬家,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00011,拒收,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00014,遺失,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00015,暫置營業所,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00016,BASE列管,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00021,超大,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00022,超重,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00023,地址錯誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00025,航班延誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,00219,暫置營業所,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,001,自行寄回,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,002,不退了,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,003,尚未收到商品,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,004,另約取件時間,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,005,電話錯誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,006,電話空號,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,007,電話未接,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,008,電話關機,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,009,超大,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,010,人不在,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,011,已收走,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,012,暫不退,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,013,電話暫停使用,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,014,商品送達時已拒收退回,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,015,地址有誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,016,無件可退,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,017,PCHOME通知取消,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,018,不知回收何物，自行與廠商聯絡,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,019,要換貨，需廠商再聯繫,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,020,僅需索取說明書，需廠商聯繫,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,021,多日聯絡不到，需廠商再聯繫,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,022,改住址,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,023,區號錯誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,024,其他,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,025,已集貨,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,026,廠商通知取消,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,999,訂單復原,,status,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P26,另約時間,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P27,電聯不上,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P28,資料有誤,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P29,無件可退,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P30,超大超重,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P31,已回收,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P32,別家收走,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
smilepay,P33,商品未到,,error,黑貓配送異常 DetailStatus；來源：速買配官方 WooCommerce 模組 1.1.23,
pchomepay,LINT,訂單建立,Order created,pending,查詢物流單 status（PChomePay API 文件）,
pchomepay,LGNO,已取號,Shipment number issued,pending,查詢物流單 status（PChomePay API 文件）,
pchomepay,SSND,商品已至「寄件門店」,At sender store,in_transit,物流通知 logistic_status（PChomePay API 文件）,
pchomepay,SATB,商品已至「取件門店」,At pickup store,at_store,物流通知 logistic_status（PChomePay API 文件）,
pchomepay,RATC,商品已至「退件門店」,At return store,returning,物流通知 logistic_status（PChomePay API 文件）,
pchomepay,WD,超商取貨等待商品交寄,Waiting for drop-off (CVS pickup),pending,交易狀態 status（PChomePay API 文件）,
pchomepay,90001,物流狀態錯誤,invalid status,error,錯誤代碼（PChomePay API 文件）,
pchomepay,90002,物流狀態歷程不存在,logistic status history not found,error,錯誤代碼（PChomePay API 文件）,
pchomepay,90004,列印交寄單失敗,Print delivery note fail.,error,錯誤代碼（PChomePay API 文件）,
paynow,0000,訂單已成立 等待出貨,,pending,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,0101,商品已到寄件門市,,status,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,0102,門市已更新寄件中,,status,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,0103,門市已更新退件中,,returning,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4000,進驗成功,,status,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4031,商品破損退貨中,,error,C2C 貨態代碼（通用、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4032,商品超才退貨中,,returning,C2C 貨態代碼（通用、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4040,條碼資料錯誤,,error,C2C 貨態代碼（通用、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5000,取件門市配達,,at_store,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5001,退件門市配達,,returning,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7101,取件門市關轉店,,status,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7201,退件門市關轉店,,returning,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8000,買家已取件,,picked_up,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8010,買家已取件-代收金額錯誤,,error,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8020,買家已取件商品有誤,,picked_up,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8100,賣家已取件,,picked_up,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8110,賣家已取件-代收金額錯誤,,error,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8120,賣家已取件商品有誤,,picked_up,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,9411,貨態停滯,,status,C2C 貨態代碼（通用）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4019,物流中心未收到貨,,status,C2C 貨態代碼（7-11、全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4033,違禁品進行罰款退貨中,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4034,同一個訂單兩包商品資料重複,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4035,已過門市進貨日,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4036,門市關轉請更新門市,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4037,條碼規格錯誤,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4038,條碼無法判讀,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4060,物流中心理貨中,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4061,商品遺失,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4062,門市不配送,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4063,包裹異常不配送,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4064,取消寄件再次寄送(直接轉 C 店),,cancelled,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4065,提早轉 C 店-廠商因素(直接轉 C 店),,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4066,提早轉 C 店-超商因素(直接轉 C 店),,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5011,作業錯誤,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5012,車輛故障,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5013,天候不佳,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5014,道路中斷,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5015,門市停業,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5016,缺件,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5017,門市報缺,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5018,寄件貨態異常協尋中,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5019,取件包裹異常協尋中,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5102,管制品取件門市配達,,at_store,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5103,管制品退件門市配達,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5201,EC 收退,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5202,交貨便收件,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5203,退貨便收件,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5204,異常收退,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5301,取消寄件,,cancelled,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5302,寄件遺失進行賠償程序,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5303,取件遺失進行賠償作業,,error,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,6002,待退貨請盡速取件,,returning,C2C 貨態代碼（7-11、全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,6003,退至 7 總倉,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7001,正常一退,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7011,商品瑕疵,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7012,門市關店,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7013,門市轉店,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7014,廠商要求,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7015,商品為違禁品，將進行退貨處理與罰款,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7021,刷 A 給 B,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7022,消費者要求,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7102,取件門市舊店號更新,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7104,取件門市臨時關轉店,,status,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7202,退件門市舊店號更新,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7203,退件門市無取件門市資料,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,7204,退件門市臨時關轉店,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8077,退至 7 總倉,,returning,C2C 貨態代碼（7-11）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4067,小物流遺失,,error,C2C 貨態代碼（全家、萊爾富）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4068,門市遺失,,error,C2C 貨態代碼（全家、萊爾富）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4069,包裝廠不良 (滲漏 ),,status,C2C 貨態代碼（全家、萊爾富、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4070,[全家、萊爾富] 門市反應商品包裝不良(滲漏) / [OK] 門市反應商品包裝不良,,status,C2C 貨態代碼（全家、萊爾富、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4071,門市關店,,status,C2C 貨態代碼（全家、萊爾富）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4072,條碼資料重複,,error,C2C 貨態代碼（全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4073,7 日內未寄件單號失效,,status,C2C 貨態代碼（全家、萊爾富）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4074,貨物進店後發生異常提早退貨,,error,C2C 貨態代碼（全家、萊爾富、OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,5200,商品運送中,,status,C2C 貨態代碼（全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,6004,商品退回物流中心,,returning,C2C 貨態代碼（全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8002,退至全家總倉,,returning,C2C 貨態代碼（全家）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8079,退至萊爾富總倉,,returning,C2C 貨態代碼（萊爾富）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,4030,無進貨資料,,status,C2C 貨態代碼（OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
paynow,8076,退至 OK 總倉,,returning,C2C 貨態代碼（OK）；PayNow 物流技術文件 v2.5「貨態代碼表」,
hct,集貨,Picked Up,Picked Up,picked_up,HCT 已收件,
hct,卸集貨,Unloaded,Unloaded,in_transit,包裹進入轉運站,
hct,發送,Dispatched,Dispatched,in_transit,包裹從站所發送,
hct,到著,Arrived,Arrived,in_transit,包裹到達目的地站所,
hct,配達,Delivered,Delivered,delivered,司機已送達收件人,
hct,持回,Hold,On Hold,error,司機持回（收件人不在或拒收）,聯繫收件人
hct,派遣,Dispatching,Dispatching,in_transit,司機派遣中,
hct,客戶不在,Customer Absent,Customer Absent,error,司機到達但客戶不在,
hct,已取,Picked,Picked,completed,自取站所已取件,
hct,誤派,Misdelivered,Misrouted,error,派送至錯誤站所,系統重新分配
hct,址誤,Address Error,Address Error,error,地址錯誤無法配送,聯繫商家更正地址
hct,拒收退回,Refused,Refused Return,returned,收件人拒收，包裹退回,
hct,商品保留不退,Hold No Return,Held No Return,on_hold,商品保留不退回,聯繫商家
hct,公司行號休息,Office Closed,Office Closed,error,公司行號休息日無法配送,延後重新配送
ezship,A01,超商取貨,CVS Pickup,order_type,建單時的訂單狀態分組 超商取貨類 須帶 st_code,
ezship,A02,超商取貨,CVS Pickup,order_type,建單時的訂單狀態分組 超商取貨類 須帶 st_code,
ezship,A03,超商取貨,CVS Pickup,order_type,建單時的訂單狀態分組 超商取貨類 須帶 st_code,
ezship,A04,超商取貨,CVS Pickup,order_type,建單時的訂單狀態分組 超商取貨類 須帶 st_code,
ezship,A05,宅配,Home Delivery,order_type,建單時的訂單狀態分組 宅配類 須帶 rv_addr 與 rv_zip,
ezship,A06,宅配,Home Delivery,order_type,建單時的訂單狀態分組 宅配類 須帶 rv_addr 與 rv_zip,
ezship,A11,店港澳,HK/Macau Store,order_type,建單時的訂單狀態分組 店港澳類 須帶 st_code,
ezship,A12,店港澳,HK/Macau Store,order_type,建單時的訂單狀態分組 店港澳類 須帶 st_code,
ezship,S05,包裹退貨,Package Returned,returned,貨況查詢回傳 此狀態無法呈現最終貨況,登入 ezShip 系統查詢最終貨況
ezship,S06,包裹配送異常,Delivery Exception,error,貨況查詢回傳 此狀態無法呈現最終貨況,登入 ezShip 系統查詢最終貨況
ezship,00000000,建單失敗,Order Creation Failed,error,傳送訂單回傳的 sn_id 為八個零即代表建單失敗 無獨立錯誤碼欄位,檢查必填欄位與帳號是否已開通網站串接
